SDNHost 0,180000.0,6007.9133140625
SDNHost 1,180000.0,6014.231097222222
SDNHost 2,180000.0,6003.0054730902775
SDNHost 3,180000.0,6014.468112847222
SDNHost 4,180000.0,6003.886895833333
SDNHost 5,180000.0,6003.261137152777
SDNHost 6,180000.0,6004.8365625
SDNHost 7,180000.0,6016.249874131944
SDNHost 8,180000.0,6024.8885789930555
SDNHost 9,180000.0,6024.296908854167
SDNHost 10,180000.0,6002.686979166667
SDNHost 11,180000.0,6003.358723958333
SDNHost 12,180000.0,6004.049184027778
SDNHost 13,180000.0,6003.016635416667
SDNHost 14,180000.0,6006.345682291666
SDNHost 15,180000.0,6004.744389756945
SDNHost 16,180000.0,6003.938229166667
SDNHost 17,180000.0,6007.814965277777
SDNHost 18,180000.0,6018.252208333333
SDNHost 19,180000.0,6016.984916666666
SDNHost 20,180000.0,6024.340288194445
SDNHost 21,180000.0,6021.104951388888
SDNHost 22,180000.0,6033.523072916667
SDNHost 23,180000.0,6023.462474826389
SDNHost 24,180000.0,6016.4798715277775
SDNHost 25,180000.0,6004.235
SDNHost 26,180000.0,6016.5469791666665
SDNHost 27,180000.0,6012.0272395833335
SDNHost 28,180000.0,6014.0525
SDNHost 29,180000.0,6024.661388888889
SDNHost 30,180000.0,6024.946796875
SDNHost 31,180000.0,6014.919284722222
SDNHost 32,180000.0,6014.737479166667
SDNHost 33,180000.0,6014.827780381945
SDNHost 34,180000.0,6024.883967013889
SDNHost 35,180000.0,6007.633159722222
SDNHost 36,180000.0,6013.560555555556
SDNHost 37,180000.0,6016.465166666666
SDNHost 38,180000.0,6001.478506944444
SDNHost 39,180000.0,6002.451968750001
SDNHost 40,180000.0,6003.1521875
SDNHost 41,180000.0,6014.01640625
SDNHost 42,180000.0,6002.929208333333
SDNHost 43,180000.0,6007.168352430556
SDNHost 44,180000.0,6002.9115625
SDNHost 45,180000.0,6003.6334375
SDNHost 46,180000.0,6004.74753125
SDNHost 47,180000.0,6007.0622100694445
SDNHost 48,180000.0,6001.197510416667
SDNHost 49,180000.0,6004.021779513889
SDNHost 50,180000.0,6004.940833333333
SDNHost 51,180000.0,6012.657276041666
SDNHost 52,180000.0,6013.683140625
SDNHost 53,180000.0,6024.329460069445
SDNHost 54,180000.0,6004.326170138888
SDNHost 55,180000.0,6005.785026041666
SDNHost 56,180000.0,6006.661302083333
SDNHost 57,180000.0,6002.645872395833
SDNHost 58,180000.0,6017.787334201389
SDNHost 59,180000.0,6014.426805555556
SDNHost 60,180000.0,6010.6211875
SDNHost 61,180000.0,6010.978515625
SDNHost 62,180000.0,6013.237850694444
SDNHost 63,180000.0,6015.8324565972225
SDNHost 64,180000.0,6008.305572916666
SDNHost 65,180000.0,6006.534305555556
SDNHost 66,180000.0,6002.939902777777
SDNHost 67,180000.0,6003.316614583333
SDNHost 68,180000.0,6004.373493055556
SDNHost 69,180000.0,6010.893494791667
SDNHost 70,180000.0,6014.293793402778
SDNHost 71,180000.0,6004.465064236111
SDNHost 72,180000.0,6003.733029513889
SDNHost 73,180000.0,6006.551015625
SDNHost 74,180000.0,6006.575078125
SDNHost 75,180000.0,6007.836688368056
SDNHost 76,180000.0,6004.533776041667
SDNHost 77,180000.0,6010.863684027778
SDNHost 78,180000.0,6016.262239583333
SDNHost 79,180000.0,6005.333854166666
SDNHost 80,180000.0,6003.918177083333
SDNHost 81,180000.0,6005.023715277778
SDNHost 82,180000.0,6002.207868055556
SDNHost 83,180000.0,6007.902659722222
SDNHost 84,180000.0,6001.888104166667
SDNHost 85,180000.0,6001.573420138889
SDNHost 86,180000.0,6002.360130208333
SDNHost 87,180000.0,6003.146840277778
SDNHost 88,180000.0,6000.562795138889
SDNHost 89,180000.0,6008.558630208334
SDNHost 90,180000.0,6007.554288194445
SDNHost 91,180000.0,6010.587901041666
SDNHost 92,180000.0,6013.644774305556
SDNHost 93,180000.0,6001.476234375001
SDNHost 94,180000.0,6001.820729166667
SDNHost 95,180000.0,6000.3689583333335
SDNHost 96,180000.0,6005.591590277777
SDNHost 97,180000.0,0.0
SDNHost 98,180000.0,6001.086020833333
SDNHost 99,180000.0,6000.905017361111
SDNHost 0,360000.0,6004.849395833333
SDNHost 1,360000.0,6004.041163194444
SDNHost 2,360000.0,6000.667333333333
SDNHost 3,360000.0,6008.601006944445
SDNHost 4,360000.0,0.0
SDNHost 5,360000.0,0.0
SDNHost 6,360000.0,0.0
SDNHost 7,360000.0,0.0
SDNHost 8,360000.0,6007.538246527778
SDNHost 9,360000.0,6011.465112847222
SDNHost 10,360000.0,0.0
SDNHost 11,360000.0,0.0
SDNHost 12,360000.0,6000.44515625
SDNHost 13,360000.0,6004.549817708334
SDNHost 14,360000.0,6008.647527777778
SDNHost 15,360000.0,6003.790645833333
SDNHost 16,360000.0,6002.369153645834
SDNHost 17,360000.0,6002.817986111111
SDNHost 18,360000.0,0.0
SDNHost 19,360000.0,6005.441801215277
SDNHost 20,360000.0,6004.1499791666665
SDNHost 21,360000.0,6004.046510416667
SDNHost 22,360000.0,6004.599279513889
SDNHost 23,360000.0,6001.9683125
SDNHost 24,360000.0,6005.407378472222
SDNHost 25,360000.0,0.0
SDNHost 26,360000.0,6000.8325625
SDNHost 27,360000.0,6000.693802083333
SDNHost 28,360000.0,6000.097854166667
SDNHost 29,360000.0,6001.040703125
SDNHost 30,360000.0,6000.081545138889
SDNHost 31,360000.0,6001.7726041666665
SDNHost 32,360000.0,6000.122317708333
SDNHost 33,360000.0,6006.765773437499
SDNHost 34,360000.0,6008.744713541667
SDNHost 35,360000.0,6000.48125
SDNHost 36,360000.0,6006.9139583333335
SDNHost 37,360000.0,6013.408159722222
SDNHost 38,360000.0,6009.539444444445
SDNHost 39,360000.0,6002.150920138889
SDNHost 40,360000.0,6003.2263802083335
SDNHost 41,360000.0,6005.6942569444445
SDNHost 42,360000.0,0.0
SDNHost 43,360000.0,0.0
SDNHost 44,360000.0,0.0
SDNHost 45,360000.0,6001.740520833333
SDNHost 46,360000.0,6001.3234375
SDNHost 47,360000.0,6004.407447916667
SDNHost 48,360000.0,6009.917760416667
SDNHost 49,360000.0,0.0
SDNHost 50,360000.0,6001.018645833334
SDNHost 51,360000.0,6000.848871527778
SDNHost 52,360000.0,6001.273307291666
SDNHost 53,360000.0,0.0
SDNHost 54,360000.0,0.0
SDNHost 55,360000.0,0.0
SDNHost 56,360000.0,0.0
SDNHost 57,360000.0,0.0
SDNHost 58,360000.0,0.0
SDNHost 59,360000.0,6001.697743055555
SDNHost 60,360000.0,6002.763177083333
SDNHost 61,360000.0,6000.814916666666
SDNHost 62,360000.0,0.0
SDNHost 63,360000.0,0.0
SDNHost 64,360000.0,6002.013763888889
SDNHost 65,360000.0,0.0
SDNHost 66,360000.0,6002.130868055556
SDNHost 67,360000.0,6003.026527777778
SDNHost 68,360000.0,6004.563854166667
SDNHost 69,360000.0,0.0
SDNHost 70,360000.0,6000.247041666667
SDNHost 71,360000.0,6000.205868055556
SDNHost 72,360000.0,6000.308802083333
SDNHost 73,360000.0,0.0
SDNHost 74,360000.0,0.0
SDNHost 75,360000.0,6001.321833333333
SDNHost 76,360000.0,6000.411736111111
SDNHost 77,360000.0,6000.244635416667
SDNHost 78,360000.0,6002.210006944444
SDNHost 79,360000.0,6001.705763888889
SDNHost 80,360000.0,6002.558645833334
SDNHost 81,360000.0,6003.411527777777
SDNHost 82,360000.0,6001.101527777778
SDNHost 83,360000.0,6006.379770833333
SDNHost 84,360000.0,0.0
SDNHost 85,360000.0,0.0
SDNHost 86,360000.0,0.0
SDNHost 87,360000.0,0.0
SDNHost 88,360000.0,6005.316475694444
SDNHost 89,360000.0,6007.9747135416665
SDNHost 90,360000.0,6010.632951388889
SDNHost 91,360000.0,6003.1906874999995
SDNHost 92,360000.0,6003.485052083333
SDNHost 93,360000.0,6003.378776041666
SDNHost 94,360000.0,6004.505034722222
SDNHost 95,360000.0,6004.544604166666
SDNHost 96,360000.0,6013.221942708334
SDNHost 97,360000.0,6010.071493055556
SDNHost 98,360000.0,6009.426484375
SDNHost 99,360000.0,6012.924770833333
SDNHost 0,540000.0,0.0
SDNHost 1,540000.0,0.0
SDNHost 2,540000.0,0.0
SDNHost 3,540000.0,0.0
SDNHost 4,540000.0,0.0
SDNHost 5,540000.0,0.0
SDNHost 6,540000.0,0.0
SDNHost 7,540000.0,0.0
SDNHost 8,540000.0,0.0
SDNHost 9,540000.0,0.0
SDNHost 10,540000.0,0.0
SDNHost 11,540000.0,0.0
SDNHost 12,540000.0,0.0
SDNHost 13,540000.0,0.0
SDNHost 14,540000.0,0.0
SDNHost 15,540000.0,0.0
SDNHost 16,540000.0,0.0
SDNHost 17,540000.0,0.0
SDNHost 18,540000.0,0.0
SDNHost 19,540000.0,0.0
SDNHost 20,540000.0,0.0
SDNHost 21,540000.0,0.0
SDNHost 22,540000.0,0.0
SDNHost 23,540000.0,0.0
SDNHost 24,540000.0,0.0
SDNHost 25,540000.0,0.0
SDNHost 26,540000.0,0.0
SDNHost 27,540000.0,0.0
SDNHost 28,540000.0,0.0
