SDNHost 0,180000.0,0.004994317708333333
SDNHost 1,180000.0,0.007680008680555556
SDNHost 2,180000.0,0.005757274305555555
SDNHost 3,180000.0,0.0020084722222222223
SDNHost 4,180000.0,0.010969444444444445
SDNHost 5,180000.0,0.01693510416666667
SDNHost 6,180000.0,0.006170494791666667
SDNHost 7,180000.0,0.0048068055555555555
SDNHost 8,180000.0,0.0035091319444444445
SDNHost 9,180000.0,0.004890329861111111
SDNHost 10,180000.0,0.001499652777777778
SDNHost 11,180000.0,0.005706475694444445
SDNHost 12,180000.0,0.006961901041666667
SDNHost 13,180000.0,0.0018775954861111111
SDNHost 14,180000.0,0.003945173611111111
SDNHost 15,180000.0,0.003697899305555556
SDNHost 16,180000.0,0.0027582291666666666
SDNHost 17,180000.0,4.340277777777778E-5
SDNHost 18,180000.0,0.004092708333333334
SDNHost 19,180000.0,0.0020691666666666666
SDNHost 20,180000.0,0.0014378125
SDNHost 21,180000.0,0.0014763541666666668
SDNHost 22,180000.0,0.004087083333333333
SDNHost 23,180000.0,0.001172222222222222
SDNHost 24,180000.0,0.0035748958333333336
SDNHost 25,180000.0,0.0021670833333333334
SDNHost 26,180000.0,0.003647065972222222
SDNHost 27,180000.0,0.0015848263888888889
SDNHost 28,180000.0,0.0
SDNHost 29,180000.0,0.0
SDNHost 30,180000.0,0.0
SDNHost 31,180000.0,0.0
SDNHost 32,180000.0,0.0
SDNHost 33,180000.0,0.0
SDNHost 34,180000.0,0.0
SDNHost 35,180000.0,0.0
SDNHost 36,180000.0,0.0
SDNHost 37,180000.0,0.0
SDNHost 38,180000.0,0.0
SDNHost 39,180000.0,0.0
SDNHost 40,180000.0,0.0
SDNHost 41,180000.0,0.0
SDNHost 42,180000.0,0.0
SDNHost 43,180000.0,0.0
SDNHost 44,180000.0,0.0
SDNHost 45,180000.0,0.0
SDNHost 46,180000.0,0.0
SDNHost 47,180000.0,0.0
SDNHost 48,180000.0,0.0
SDNHost 49,180000.0,0.0
SDNHost 50,180000.0,0.0
SDNHost 51,180000.0,0.0
SDNHost 52,180000.0,0.0
SDNHost 53,180000.0,0.0
SDNHost 54,180000.0,0.0
SDNHost 55,180000.0,0.0
SDNHost 56,180000.0,0.0
SDNHost 57,180000.0,0.0
SDNHost 58,180000.0,0.0
SDNHost 59,180000.0,0.0
SDNHost 60,180000.0,0.0
SDNHost 61,180000.0,0.0
SDNHost 62,180000.0,0.0
SDNHost 63,180000.0,0.0
SDNHost 64,180000.0,0.0
SDNHost 65,180000.0,0.0
SDNHost 66,180000.0,0.0
SDNHost 67,180000.0,0.0
SDNHost 68,180000.0,0.0
SDNHost 69,180000.0,0.0
SDNHost 70,180000.0,0.0
SDNHost 71,180000.0,0.0
SDNHost 72,180000.0,0.0
SDNHost 73,180000.0,0.0
SDNHost 74,180000.0,0.0
SDNHost 75,180000.0,0.0
SDNHost 76,180000.0,0.0
SDNHost 77,180000.0,0.0
SDNHost 78,180000.0,0.0
SDNHost 79,180000.0,0.0
SDNHost 80,180000.0,0.0
SDNHost 81,180000.0,0.0
SDNHost 82,180000.0,0.0
SDNHost 83,180000.0,0.0
SDNHost 84,180000.0,0.0
SDNHost 85,180000.0,0.0
SDNHost 86,180000.0,0.0
SDNHost 87,180000.0,0.0
SDNHost 88,180000.0,0.0
SDNHost 89,180000.0,0.0
SDNHost 90,180000.0,0.0
SDNHost 91,180000.0,0.0
SDNHost 92,180000.0,0.0
SDNHost 93,180000.0,0.0
SDNHost 94,180000.0,0.0
SDNHost 95,180000.0,0.0
SDNHost 96,180000.0,0.0
SDNHost 97,180000.0,0.0
SDNHost 98,180000.0,0.0
SDNHost 99,180000.0,0.0
SDNHost 0,360000.0,0.001377777777777778
SDNHost 1,360000.0,0.0018079427083333333
SDNHost 2,360000.0,0.0021934461805555557
SDNHost 3,360000.0,0.004073524305555556
SDNHost 4,360000.0,0.0019114756944444444
SDNHost 5,360000.0,9.754340277777779E-4
SDNHost 6,360000.0,0.0
SDNHost 7,360000.0,9.010416666666668E-5
SDNHost 8,360000.0,0.001598359375
SDNHost 9,360000.0,0.0017590277777777778
SDNHost 10,360000.0,8.543229166666666E-4
SDNHost 11,360000.0,8.180555555555556E-4
SDNHost 12,360000.0,2.6736111111111112E-5
SDNHost 13,360000.0,0.001049861111111111
SDNHost 14,360000.0,0.003824357638888889
SDNHost 15,360000.0,0.0019406944444444443
SDNHost 16,360000.0,8.335069444444444E-4
